PeakID,Timepoint,Amplitude,Position (px),Sigma (px)
1275,413,4.9049510253301625,163.3232563014383,4.1322388017719085
1278,414,4.8287860769606485,163.53768229253237,4.265658493920434
1281,415,4.509102262773717,163.9738784429006,4.486928305904656
1284,416,3.8318351055818916,164.75931136720035,5.061939563309067
1287,417,3.111254839261241,166.69346918750577,6.071033347837088
1290,418,3.2603091607164973,169.48841160835846,5.678548398908981
1293,419,3.926293731995923,171.04457345457462,4.7259212362509935
1296,420,4.3365108605481755,171.6010215487166,4.378794646104737
1299,421,4.590240991343719,171.8668658003668,4.265510982322383
1302,422,4.667204403967018,172.09184940136743,4.253623534276641
1305,423,4.547991700778306,172.33697697913388,4.255084051514662
1308,424,4.450307799267823,172.57038597769056,4.118461635228172
1311,425,4.5764872408096995,172.76648682746128,3.9103045356436987
1314,426,4.877450154871862,172.7910856714376,3.7746663231530833
1317,427,5.065977166738184,172.621607123751,3.753813657747024
1320,428,5.087589844309947,172.34932157788333,3.827645613751935
1323,429,5.1134431285880195,172.12201373271265,3.891882590867107
1326,430,5.01818368572789,172.09280305057072,3.9173264074612857
1329,431,4.864454389972188,172.14114900615704,3.878132566059973
1332,432,4.679406607710588,172.1374862450175,3.791821809114852
1335,433,4.4857177601725535,172.21285298543432,3.7199493975160283
1338,434,3.785542008828052,172.3811592096337,3.7436142756767365
1341,435,2.7712401728944336,172.57070239693124,3.8448138180999023
1344,436,2.4647397008668537,172.68228985535066,3.918234942493122
1347,437,3.0683432223888145,172.79929263975433,3.9131990116367645
1350,438,4.1030988899312675,172.84665790865134,3.9188127665221058
1353,439,4.94802387252632,172.87831447199687,3.937818406344309
1356,440,5.560511829559164,173.07924497237147,3.9071410320426097
1359,441,5.7879893930534045,173.4014728850605,3.887289359686837
1362,442,5.736611467261424,173.7688753248499,3.908464477398277
1365,443,5.7127643521688,174.0180468883813,3.942985422139129
1368,444,5.765469532332129,174.02949616967035,3.9639349197741507
1371,445,6.0169733635229115,173.9581496400596,3.990764996054823
1374,446,6.301096405866557,173.9069753632639,3.9741133343483086
1377,447,6.173887978494026,173.94823864351395,3.8793781980510214
1380,448,5.498015247190818,174.20333795473272,3.743261371646181
1383,449,4.797542032867967,174.59952921042202,3.5873155075268395
1386,450,4.086467835985662,174.84005225622857,3.5785862632534378
1389,451,2.7706528744110632,174.86645052308384,3.825313365577332
1392,452,1.3155195218917861,174.81616684668384,5.606847785494374

